Locus_Tag,A_1,A_2,CO_1,CO_2,CO_3,H2_1,H2_2,H2_3,S_1,S_2,S_3
BFJEKD_00960,15.29108327,20.13722641,5.745344949,15.6405438,9.7327051,174.9978013,56.57979526,26.74879384,38.76506319,30.46975044,6.163203988
BFJEKD_00965,2.228951009,5.345095267,8.986871691,8.606342464,11.06339923,17.50906702,10.12492943,8.517897882,4.308039086,11.8080408,5.565231958
BFJEKD_00970,3.069800808,6.431946041,5.620057053,6.463034626,9.7112201,10.23215018,3.860530631,6.08241307,2.630369004,10.05835733,6.252525785
BFJEKD_00975,2.969009547,7.411872631,6.885337966,9.423477679,9.4818212,17.42625713,11.34259206,10.56149857,3.788145597,9.091873934,10.59623774
BFJEKD_00980,2.234701657,5.25429187,4.576194432,5.90517269,4.701423578,9.631994797,7.301531334,5.214047174,5.187853169,5.384860711,5.092172039
BFJEKD_00985,1.288825967,3.200372638,6.045442951,7.129163348,4.854291952,7.89059669,5.617727187,5.126629533,8.441790092,8.294384487,5.453013504
BFJEKD_00990,1.117980145,2.034148797,1.633132791,3.09981774,3.581508999,3.730278579,2.206256167,2.031492058,2.855873516,4.033202615,1.371426646
BFJEKD_00995,5.924280335,18.25976325,18.45726319,17.05462169,20.59064157,58.95015107,38.78179457,27.06783156,19.71736494,21.3322771,14.92430973
BFJEKD_01000,18.45906685,86.68898801,42.01946494,25.55736107,66.27860556,79.85555626,58.32519739,61.26202061,31.62216785,43.17973456,26.84555714
BFJEKD_01005,10.03430292,38.31789599,25.4307937,28.75840418,41.54904303,49.8830604,31.15480057,26.91872013,22.16631901,38.25500582,22.25176866
BFJEKD_01010,14.88265227,53.34922207,39.26253267,60.80849403,53.72224633,72.56864593,64.24699969,53.27954429,46.5290583,63.58735373,45.04581095
BFJEKD_01015,21.93828145,52.10284239,118.2730756,87.57294409,137.178992,79.16090879,83.1247266,100.3937465,81.28198908,104.3054513,78.23614991
BFJEKD_01020,77.7037088,17.82840537,177.0916638,356.4920755,194.6659558,99.68895045,135.691362,115.1868892,342.7552216,188.0766498,258.9469693
BFJEKD_01025,35.91087737,54.64367838,98.43627843,156.8261688,81.49134202,199.1389514,176.7052164,128.1399634,160.4447728,92.56831984,137.0371506
BFJEKD_01030,37.03563316,72.28446178,80.24963284,119.1539697,67.256969,181.0209913,181.0248722,125.6007866,103.3422352,71.20498565,92.2852582
BFJEKD_01035,71.92872332,79.23323693,387.7597169,350.7134112,451.8268119,463.0645899,437.3668474,480.4591614,563.6508605,334.2721848,311.7395328
BFJEKD_01040,18.28396091,28.87510132,9.829707777,14.00582419,13.71569882,35.58370501,25.39483484,16.42487011,26.93182547,13.97054669,10.58674623
BFJEKD_01045,10.96772645,20.03779882,10.28769348,17.87997363,13.734267,19.26301829,19.40634906,12.94883262,31.21830187,18.94282357,12.11551825
BFJEKD_01050,21.87728451,51.06784086,79.13861767,63.62120577,117.502597,172.4342309,134.0075744,73.0198782,87.01329884,85.6449275,43.72066902
BFJEKD_01055,1296.568878,1121.154121,7109.530473,1384.412018,5576.380562,2007.785628,2179.72984,2333.03241,457.7192782,5679.003266,2188.639419
BFJEKD_01060,824.3798004,382.0368172,251.9395138,794.9740405,277.3960848,221.4215124,190.5983114,278.6984427,738.3564202,324.7489034,737.9542839
BFJEKD_01065,6077.110427,5727.477752,4409.93116,7316.454243,4290.935932,8799.676427,15631.77997,6499.303455,7143.22841,3512.197433,5016.216517
BFJEKD_01070,10.91439767,26.58672689,10.09868901,15.25840629,10.28427853,44.32442347,34.30971007,15.850131,14.02940044,12.68000888,11.10008601
BFJEKD_01075,145.3282173,150.501628,193.9907403,205.0702269,258.5860358,330.5182355,292.1900042,260.7706607,163.6365547,213.8274055,174.8215031
BFJEKD_01080,169.8992578,128.7711633,53.59816195,122.871689,72.76735193,218.1665166,266.1428567,150.5029651,123.4240874,80.25540457,72.11923085
BFJEKD_01085,39.48286358,116.0972626,288.2131901,281.5187874,476.8243811,1541.144928,956.4070899,270.5232625,157.3142551,312.1459721,231.8869867
BFJEKD_01090,17.97464237,21.49874565,44.68442106,50.44208437,59.5798588,35.64425093,39.38525358,46.54287911,35.45090374,48.10790954,39.35795413
BFJEKD_01095,8.086630575,9.19917864,13.77891499,32.9316472,22.50966946,15.93584611,12.12920421,12.37749793,9.393452384,19.78425694,44.35857853
BFJEKD_01100,6.815259989,15.57421919,12.36101277,18.36288638,13.96936032,22.85931823,19.53394622,11.84988696,11.24740068,18.30183715,17.91406891
BFJEKD_01105,73.27851676,57.54672566,46.23022055,121.422129,75.7771904,78.86874711,60.28361922,59.12551513,116.1965507,57.29216022,92.00313615
BFJEKD_01110,731.3622837,375.0707912,221.1010548,510.1846368,338.697651,211.8470297,227.2133112,342.7460631,398.3222375,255.6429965,429.7659273
BFJEKD_01115,18.7778982,53.18022137,31.38465372,30.79743573,34.31100179,34.64556068,28.57883966,37.5751541,11.77519184,33.8056987,37.80702647
BFJEKD_01120,20.17607598,12.084014,32.85945446,45.81005033,31.9979221,17.63653734,17.44303554,22.1383814,40.46818065,37.66774852,39.04940649
BFJEKD_01125,23.34207029,12.81989792,27.8075959,41.79935963,27.34661381,61.17303213,37.13651295,21.11158413,67.69138585,26.9393872,41.0459928
BFJEKD_01130,57.58942908,25.46931848,32.99704161,51.03136105,32.08721592,233.6162313,199.6652692,40.17502951,146.684655,32.45622979,32.86122638
BFJEKD_01135,70.72414654,70.52529694,203.0627212,184.8848752,242.9589494,157.8693225,147.9495503,104.1721164,185.9063541,214.5306017,144.2811128
BFJEKD_01140,104.0343477,141.310368,322.2547874,273.8690666,383.2067205,206.4404812,216.6269919,197.1382702,252.3281578,316.8410709,230.0150923
BFJEKD_01145,50.60598641,94.50906272,170.2502365,183.4118518,171.556596,121.8169323,131.5805291,99.46491516,372.8375012,164.1741462,127.4457502
BFJEKD_01150,44.59863311,34.99339125,178.9017774,151.7215443,146.2960372,44.26125372,41.57203468,111.8712375,123.5656684,139.17022,148.9055382
BFJEKD_01155,322.9077075,48.29021081,362.7238264,457.5358476,347.8990129,409.2935581,268.9198915,534.0654697,62.88574622,313.1378092,445.5533634
BFJEKD_01160,305.3613679,55.36743571,465.6594318,507.0329134,333.5291595,801.2742995,496.7965089,608.2056035,38.36767714,342.3640439,543.1960154
BFJEKD_01165,150.8886865,13.42284945,136.2780624,234.894647,100.7699281,272.2966723,238.0045406,195.1707632,14.16246048,154.622429,180.2263134
BFJEKD_01170,193.3576304,15.50491644,170.6152671,278.1582386,139.3678252,280.624895,323.20876,212.6598229,23.44316374,188.4861513,204.5580802
BFJEKD_01175,832.3923262,65.4810589,643.6025633,825.2675551,567.4444887,769.6870676,975.9505025,644.3621566,58.18450411,545.5496334,583.8274154
BFJEKD_01180,1415.794147,51.47052634,1202.347317,1504.084162,984.179659,1271.280366,1341.827437,961.2382365,163.6855758,924.242776,1024.713635
BFJEKD_01185,21386.83712,1368.111993,14015.66494,19111.66115,10673.32904,7661.490152,12365.74146,18795.91577,1520.352404,9944.584782,12443.49899
BFJEKD_01190,1424.100489,92.51287809,2143.275136,2316.35442,1282.725507,1099.955128,1772.352366,1973.117971,140.5481925,1233.970655,1714.62801
BFJEKD_01195,2060.771349,141.8917213,2127.946902,2559.151202,1710.72043,2302.810474,2022.892752,3535.310768,91.47202152,1658.712931,2339.824027
BFJEKD_01200,219.4080565,137.388588,447.4006782,269.6724518,281.9593971,680.8909989,605.6604051,777.3246947,111.0897029,302.1152707,588.764164
BFJEKD_01205,123.4382327,76.2588391,83.02641266,281.8474893,58.93206133,154.9599109,134.6112027,133.3617365,187.3733852,75.19341643,223.4863644
BFJEKD_01210,31.87618468,48.27919005,36.65902783,54.11917089,21.25043457,115.2234104,121.2135783,65.03628306,20.07358369,20.720401,41.0459928
BFJEKD_01215,4.403467483,33.00722283,4.895200088,6.015772693,3.287370728,23.01035709,17.61234512,9.022340817,6.319985576,4.997261482,6.74804362
BFJEKD_01220,3.407868975,39.17778619,6.522276013,6.460396653,5.301094953,13.74489281,7.394350937,5.247350793,8.611774437,7.979170427,3.983934432
BFJEKD_01225,101.6834736,327.6636966,42.18019454,89.14149149,68.327356,97.12709837,86.61467811,69.4132845,85.64031359,51.01288214,63.73086328
BFJEKD_01230,90.73975304,105.1209134,27.59359813,149.7078685,40.86845733,58.23409859,52.42989827,33.79672586,134.7955646,67.35437705,66.28414006
BFJEKD_01235,63.38636294,134.5671786,83.94712752,142.3249916,118.9402597,74.84315829,66.01138746,67.29727392,88.2394859,83.28165918,109.448003
BFJEKD_01240,11.21298824,69.48379108,25.47764068,24.61492902,35.1503373,36.35745841,23.05693065,33.12390188,10.35909099,24.98151489,51.11303112
BFJEKD_01245,4.833157158,47.67168865,9.924604148,11.27317854,9.183764899,15.79600735,12.79404628,9.32107197,25.52447653,8.947307326,10.29049148
BFJEKD_01255,30.32747384,107.2382033,150.3557729,238.8330338,141.0716887,108.093287,199.2551972,129.6167527,143.633011,114.6258755,125.6849452
BFJEKD_01265,2.559983338,22.26670705,20.91935722,21.26530363,10.44553912,64.76152159,56.13672319,55.15779629,25.51197501,13.16891679,33.06321485
BFJEKD_01270,33.58510579,77.35050077,9.607407411,17.69570205,12.01545033,31.78673848,18.96725455,21.35478079,33.9847206,10.20180706,13.82629479
BFJEKD_01275,10.95764669,26.63148228,9.800025359,10.18915581,12.62372463,22.22511985,17.13766973,14.14475367,11.21443998,9.648737495,10.68323634
BFJEKD_01280,6.037190979,21.03443628,10.55012279,15.33144214,9.575459809,12.09087906,18.8401697,12.98022209,16.36737582,11.65047504,11.23642315
BFJEKD_01285,28.95550744,53.54496671,142.1341254,158.6523063,150.3135847,228.8145833,311.2627851,315.9871795,66.17731532,153.2890349,236.2082012
BFJEKD_01290,9.649096616,21.10835922,32.01704948,24.80906092,40.58759416,104.5105359,75.61527567,76.96836958,9.678614295,39.5268844,58.87083129
BFJEKD_01295,16.01792158,22.83984387,20.4596383,23.2597101,22.57703781,56.45339222,44.55119889,35.35900892,28.36883556,24.15613928,24.23819663
BFJEKD_01300,144.224726,114.8256704,93.59905924,136.5187178,131.0202506,187.3190796,175.5068429,158.3592839,98.76883564,129.3055797,120.7145362
BFJEKD_01305,11.03130545,22.61571112,35.24437473,38.4871777,62.79074939,53.13063493,42.16913407,32.56342512,43.65152489,54.56950591,34.2722921
BFJEKD_01310,51.10887369,110.2111817,151.6315939,138.6259375,250.0961451,180.0137575,161.6337894,142.5256999,198.6116481,184.8321386,119.8076452
BFJEKD_01315,16.16483215,27.47763873,35.49389527,67.08096786,61.74162828,67.80201477,45.23831987,42.09135264,39.45155695,55.62405287,55.14094057
BFJEKD_01320,11.35463975,27.34697271,33.37877708,46.708095,35.29692129,27.46830008,25.75585394,31.09228716,33.46072711,38.407375,45.43193838
BFJEKD_01325,4.578636865,22.77918565,31.16849635,31.95647471,37.11480076,20.36793592,24.29212336,25.47096871,5.274711843,34.25636836,42.46916487
BFJEKD_01330,1.889257014,27.53148958,2.946825123,4.416991681,3.337127383,7.402192663,3.493265962,4.133247295,2.068326691,4.119346175,6.624731018
BFJEKD_01335,481.5263897,545.6736947,1446.405293,1384.06502,1190.680297,1241.163821,1389.532984,1367.711052,1643.788047,1022.427533,1279.365668
BFJEKD_01340,165.8515521,277.6699448,316.6128756,272.0597418,340.7294877,401.1268448,299.3933777,359.7991064,358.5677494,209.2403019,247.67759
BFJEKD_01345,220.1253269,467.7962357,317.485689,410.1014913,365.0491405,377.7661602,358.7382645,385.5008971,518.7173315,341.8116368,367.6684578
BFJEKD_01350,45.50119404,193.607735,125.0166846,144.8206385,101.3626923,168.8989121,212.5112734,143.3823171,108.9297695,132.0603151,173.1749982
BFJEKD_01355,44.36527237,80.91421193,57.64826183,73.69808128,42.41203823,88.82467092,78.72129374,66.92877278,44.92974271,44.76624513,88.87159711
BFJEKD_01360,219.7178681,203.539208,115.9920994,259.686999,92.26337569,72.11440425,65.29907678,108.2611322,184.1119862,136.4164713,239.006324
BFJEKD_01365,292.2655725,158.0790121,154.8525853,266.7744844,138.6563787,80.71463254,78.95252011,106.646442,185.1361311,173.9531465,247.697463
BFJEKD_01370,230.0843023,153.8426441,147.8331166,93.5175136,148.6627925,56.74388176,48.43434942,84.06553693,76.19208938,118.1723232,94.73431773
BFJEKD_01375,207.4334118,228.3197274,72.70469395,74.45300478,81.31573825,76.11788625,56.73063677,60.75038391,64.40499605,86.45654872,77.17283627
BFJEKD_01380,425.050465,465.3797848,90.16465724,113.2994638,136.0541739,169.5607344,107.867211,97.20517064,83.28430957,119.1598621,91.3127866
BFJEKD_01385,538.4632444,1023.645369,62.98479017,82.62023646,127.549137,457.4870785,204.1234485,109.7664641,103.8518494,86.70180885,64.40009474
BFJEKD_01390,391.5907415,944.329343,55.58487001,114.0596351,87.76192891,481.275491,268.8629369,118.5241129,176.6029749,83.26433931,52.41403044
BFJEKD_01395,166.8271495,182.9904047,153.2355196,305.3631789,215.4427355,322.308608,279.0082364,274.040966,209.4595717,223.8620088,248.3526886
BFJEKD_01400,58.67866441,128.8593547,61.74744032,90.26478255,85.66234858,173.4310961,115.7869538,145.8575862,61.42018116,75.94034336,93.47254828
BFJEKD_01405,8.039987234,25.8198847,12.82238498,12.03313485,16.83862985,11.88794424,5.786224224,16.48010706,5.589339001,16.4810065,14.78978121
BFJEKD_01410,3.172364068,10.28200879,2.579048865,3.642801335,2.211341525,1.717454413,0.755111224,2.159606329,3.891750503,3.119631332,3.677374849
BFJEKD_01415,2.174420098,5.104936905,1.22168014,0.735244306,0.29329982,0.318910801,0.967001023,0.117945041,1.458768865,0.938645445,0.762103405
BFJEKD_01420,1.288667848,7.487953205,1.178716748,2.837550513,1.032513599,0.540546178,0.788001731,0.830412093,1.872722047,1.014032212,1.430858259
BFJEKD_01425,0.93183005,9.520242538,1.212410943,1.070176538,0.921735852,0.501110978,0.699755103,0.565742449,1.373459748,0.842807161,0.90758536
BFJEKD_01430,0.673328951,5.848923448,0.302643489,0.910700334,0.272468866,0,0.524021151,0.219136525,1.111928715,0.332182966,0.660778293
BFJEKD_01435,0.331485022,1.284087975,0.204866362,0.493179258,0.491841236,0,0.202698291,0.197784761,1.317207863,0.449724631,0
BFJEKD_01440,1.009993426,4.781890116,0.104033699,0.375663888,0.499526255,0.407358718,0,0.100437574,0.764450992,0.114187895,0.519182945
BFJEKD_01445,1.336218693,5.284005428,0.206454473,0.994004705,0.247826979,0.269467266,0.306404394,0.298976964,0.284446881,0.453210868,0.257579135
BFJEKD_01450,1.163022733,9.01050369,0.378304362,0.2732101,0.454114777,0.493768144,0,0.584364066,0.347477723,0.415228707,0.283190697
BFJEKD_01455,0.880832841,4.374513543,0.418751998,0.504035405,0.301600758,0.218624386,0.165728163,0.323421621,0.846184745,0.551549076,0.626937895
BFJEKD_01460,8.127757749,11.56502311,2.245650506,2.133948711,2.128159194,1.43981622,1.091452338,2.053918668,3.003523423,2.33510866,1.671216106
BFJEKD_01465,3.270454904,6.624263365,1.902330504,2.862201049,0.570887149,1.24147419,1.176374013,0.918286389,3.057803967,1.827006313,3.65900361
BFJEKD_01470,2.164165458,10.22593239,0.529125041,1.415304713,0.317579606,0.575517836,0.552610132,0.368936253,2.160038122,0.580770219,0.916879372
BFJEKD_01475,1.884296988,7.24639,0.987331231,0.578969946,0.45584145,0.660860785,0.400772287,0.391057321,3.790281723,0.222297346,0.473779113
BFJEKD_01480,1.262139623,2.968446052,0.222867172,0.603577125,0.267528706,0.218167012,0.275635752,0.430326676,1.330592521,0.366930138,0.069514034
BFJEKD_01485,1.253784943,5.996100459,5.797188217,5.181570864,8.474721294,17.08097247,13.17538894,6.926729226,6.062887175,5.922020462,4.225074998
BFJEKD_01490,16.7647096,56.69323504,28.99218436,40.54885247,24.42595752,101.8749364,88.50625309,61.03221325,46.15674619,29.36031197,41.91354803
BFJEKD_01495,3.122952801,7.826402411,4.773772774,6.405831781,5.593323145,13.26652522,9.966289063,6.13030982,7.678602071,5.26478663,7.323774505
BFJEKD_01500,2.571682186,11.48775479,4.63923181,5.894287579,4.743888049,17.71703811,10.0302961,6.635359713,11.75774945,7.166579601,7.288658629
BFJEKD_01505,3.47398705,12.95331499,10.32496773,9.291783115,8.861161396,20.40335842,19.52439883,13.27522714,2.969171968,13.34508959,11.85843943
BFJEKD_01510,8.81112249,19.26499686,19.76854792,45.93685147,97.1724476,9.8550013,11.50016767,7.55456225,26.47995188,71.5232162,9.077672929
BFJEKD_01515,0.979387565,6.182645807,0.941557522,1.699973956,1.776093352,8.339195315,3.360389604,1.460910164,2.162083613,5.536382766,0.881037724
BFJEKD_01520,1.034040889,2.111483948,0.86199351,1.645765603,1.676980999,4.92710069,2.73506958,1.348733134,3.248916715,2.185882553,1.186703873
BFJEKD_01525,16.33747608,7.949116038,12.73098106,23.36730292,15.28220983,9.231474744,6.322256233,11.44326115,12.58963977,11.510809,19.71754128
BFJEKD_01530,23.4760661,32.8049341,31.99890266,48.41989786,35.54837589,28.89855442,38.93622404,34.2698998,32.67742746,38.65618133,53.36270791
BFJEKD_01535,15.63564843,21.15412571,68.02335827,68.20813127,61.33355946,74.36460602,81.6008578,107.8528481,46.90120731,55.85038275,63.48432619
BFJEKD_01540,8.068082582,29.29266769,296.5372902,49.63838365,117.8089762,228.55157,203.3769289,265.2755429,47.1467572,126.7797508,61.25901317
BFJEKD_01545,22.76823669,37.10270398,57.03069181,45.74800522,50.56765342,70.7000353,90.24850364,74.20132696,33.1269602,52.97511087,54.58837818
BFJEKD_01550,3.819093308,29.95639099,11.90717982,12.89050546,14.8853538,27.95615953,21.3315821,14.21643372,17.73202724,20.26140334,13.00979061
BFJEKD_01555,3.061874808,10.27109467,9.471603456,8.652885697,7.81213993,13.06814937,10.32237239,10.55546038,8.460690675,10.68180533,11.56723986
BFJEKD_01560,191.1655706,245.9920201,110.0075456,229.1160137,138.7128908,193.6010028,204.511315,179.8412877,163.4905854,179.9398217,191.1516228
BFJEKD_01565,45.56192567,100.9993155,42.72317257,59.10445166,47.62150299,73.86771429,85.36554086,70.97588547,35.80178811,54.20118728,64.89786808
BFJEKD_01570,45.99354679,47.40424776,41.07570557,125.8840055,65.78376529,42.64941332,46.1138613,52.01739205,130.7799235,57.78961506,87.92562853
BFJEKD_01575,12.31464334,24.96349112,20.58252114,27.18960302,30.27874214,34.68191366,27.35347111,23.39324093,45.88102208,33.71480142,25.27480563
BFJEKD_01580,33.66644754,77.66948795,72.4999292,62.10976276,45.73440381,93.42093277,121.5063647,89.45639904,63.19461531,61.50921253,56.07175802
BFJEKD_01585,222.3276853,238.9634951,505.0166301,425.2446594,308.7482826,335.2915669,391.1105184,497.2898173,211.0722492,375.8126958,257.6854308
BFJEKD_01590,88.79286882,212.4247238,75.46750086,114.5616259,85.8467503,110.8878175,136.1373837,102.7508656,64.06937461,96.89695484,97.64172551
BFJEKD_01595,702.3141589,31.79646415,8922.247118,5586.762029,3454.755297,6355.796085,7495.855209,6285.160172,169.2955593,7379.249497,5204.092053
BFJEKD_01600,33.57450704,15.41936966,2186.495898,592.8549449,433.9017457,688.3151718,1132.977623,879.6298509,32.07624081,769.6612617,960.7344861
BFJEKD_01605,29.03303137,17.68341491,173.1120759,38.03331563,58.24984128,16.20229027,21.88454435,101.5406848,15.96277325,135.5081292,93.48812888
